testNo ,repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -359.995, 205.725, 7.429, -0.458, 4.224, -2.132, 0.000, 4.731, 4.300, 2170.086, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 4.300, 2170.086, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -286.752, 173.300, 7.429, 2.675, -4.255, 2.083, 0.000, 4.737, 4.300, 2170.086, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -359.566, 205.507, 7.429, -0.462, 4.426, -2.271, 0.000, 4.975, 4.400, 2170.186, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 4.400, 2170.186, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -287.177, 173.509, 7.429, 2.678, -4.254, 2.068, 0.000, 4.730, 4.400, 2170.186, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -359.106, 205.275, 7.429, -0.463, 4.723, -2.344, 0.001, 5.273, 4.500, 2170.286, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 4.500, 2170.286, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -287.607, 173.725, 7.429, 2.677, -4.428, 2.264, 0.000, 4.973, 4.500, 2170.286, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -358.624, 205.038, 7.429, -0.461, 4.871, -2.380, -0.001, 5.421, 4.600, 2170.386, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 4.600, 2170.386, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -288.065, 173.960, 7.429, 2.674, -4.691, 2.411, 0.001, 5.274, 4.600, 2170.386, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -358.134, 204.799, 7.429, -0.458, 4.928, -2.352, -0.000, 5.460, 4.700, 2170.486, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 4.700, 2170.486, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -288.546, 174.199, 7.429, 2.676, -4.866, 2.389, -0.001, 5.421, 4.700, 2170.486, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -357.642, 204.565, 7.429, -0.453, 4.918, -2.318, -0.000, 5.437, 4.800, 2170.586, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 4.800, 2170.586, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -289.035, 174.439, 7.429, 2.680, -4.909, 2.392, -0.000, 5.461, 4.800, 2170.586, 0.000
